,Entity,Year,Life expectancy,process_date
1963,Mexico,1812,26.9,2025-07-24
1964,Mexico,1813,26.9,2025-07-24
1965,Mexico,1814,26.9,2025-07-24
1966,Mexico,1815,26.9,2025-07-24
1967,Mexico,1816,26.9,2025-07-24
1968,Mexico,1817,26.9,2025-07-24
1969,Mexico,1818,26.9,2025-07-24
1970,Mexico,1819,26.9,2025-07-24
1971,Mexico,1820,26.9,2025-07-24
1972,Mexico,1821,26.9,2025-07-24
1973,Mexico,1822,26.9,2025-07-24
1974,Mexico,1823,26.9,2025-07-24
1975,Mexico,1824,26.9,2025-07-24
1976,Mexico,1825,26.9,2025-07-24
1977,Mexico,1826,26.9,2025-07-24
1978,Mexico,1827,26.9,2025-07-24
1979,Mexico,1828,26.9,2025-07-24
1980,Mexico,1829,26.9,2025-07-24
1981,Mexico,1830,26.9,2025-07-24
1982,Mexico,1831,26.9,2025-07-24
1983,Mexico,1832,26.9,2025-07-24
1984,Mexico,1833,26.9,2025-07-24
1985,Mexico,1834,26.9,2025-07-24
1986,Mexico,1835,26.9,2025-07-24
1987,Mexico,1836,26.9,2025-07-24
1988,Mexico,1837,26.9,2025-07-24
1989,Mexico,1838,26.9,2025-07-24
1990,Mexico,1839,26.9,2025-07-24
1991,Mexico,1840,26.9,2025-07-24
1992,Mexico,1841,26.9,2025-07-24
1993,Mexico,1842,26.9,2025-07-24
1994,Mexico,1843,26.9,2025-07-24
1995,Mexico,1844,26.9,2025-07-24
1996,Mexico,1845,26.9,2025-07-24
1997,Mexico,1846,26.9,2025-07-24
1998,Mexico,1847,26.9,2025-07-24
1999,Mexico,1848,26.9,2025-07-24
2000,Mexico,1849,26.9,2025-07-24
2001,Mexico,1850,26.9,2025-07-24
2002,Mexico,1851,26.9,2025-07-24
2003,Mexico,1852,26.9,2025-07-24
2004,Mexico,1853,26.9,2025-07-24
2005,Mexico,1854,26.9,2025-07-24
2006,Mexico,1855,26.9,2025-07-24
2007,Mexico,1856,26.9,2025-07-24
2008,Mexico,1857,26.9,2025-07-24
2009,Mexico,1858,26.9,2025-07-24
2010,Mexico,1859,26.9,2025-07-24
2011,Mexico,1860,26.9,2025-07-24
2012,Mexico,1861,26.9,2025-07-24
2013,Mexico,1862,26.9,2025-07-24
2014,Mexico,1863,26.9,2025-07-24
2015,Mexico,1864,26.9,2025-07-24
2016,Mexico,1865,26.9,2025-07-24
2017,Mexico,1866,26.9,2025-07-24
2018,Mexico,1867,26.9,2025-07-24
2019,Mexico,1868,26.9,2025-07-24
2020,Mexico,1869,26.9,2025-07-24
2021,Mexico,1870,26.9,2025-07-24
2022,Mexico,1871,26.9,2025-07-24
2023,Mexico,1872,26.9,2025-07-24
2024,Mexico,1873,26.9,2025-07-24
2025,Mexico,1874,26.9,2025-07-24
2026,Mexico,1875,26.9,2025-07-24
2027,Mexico,1876,26.9,2025-07-24
2028,Mexico,1877,26.9,2025-07-24
2029,Mexico,1878,26.9,2025-07-24
2030,Mexico,1879,26.9,2025-07-24
2031,Mexico,1880,26.9,2025-07-24
2032,Mexico,1881,26.9,2025-07-24
2033,Mexico,1882,26.9,2025-07-24
2034,Mexico,1883,26.9,2025-07-24
2035,Mexico,1884,26.9,2025-07-24
2036,Mexico,1885,26.9,2025-07-24
2037,Mexico,1886,26.9,2025-07-24
2038,Mexico,1887,26.9,2025-07-24
2039,Mexico,1888,26.9,2025-07-24
2040,Mexico,1889,26.9,2025-07-24
2041,Mexico,1890,26.9,2025-07-24
2042,Mexico,1891,25.696667,2025-07-24
2043,Mexico,1892,24.493334,2025-07-24
2044,Mexico,1893,23.290001,2025-07-24
2045,Mexico,1894,26.620001000000002,2025-07-24
2046,Mexico,1895,29.52,2025-07-24
2047,Mexico,1896,28.799999,2025-07-24
2048,Mexico,1897,26.24,2025-07-24
2049,Mexico,1898,27.030001000000002,2025-07-24
2050,Mexico,1899,24.98,2025-07-24
2051,Mexico,1900,27.58,2025-07-24
2052,Mexico,1901,26.65,2025-07-24
2053,Mexico,1902,28.370001000000002,2025-07-24
2054,Mexico,1903,28.68,2025-07-24
2055,Mexico,1904,29.09,2025-07-24
2056,Mexico,1905,26.799999,2025-07-24
2057,Mexico,1906,27.879998999999998,2025-07-24
2058,Mexico,1907,27.969998999999998,2025-07-24
2059,Mexico,1908,28.719998999999998,2025-07-24
2060,Mexico,1909,29.209999,2025-07-24
2061,Mexico,1910,27.41,2025-07-24
2062,Mexico,1911,27.842501000000002,2025-07-24
2063,Mexico,1912,28.275,2025-07-24
2064,Mexico,1913,28.7075,2025-07-24
2065,Mexico,1914,29.139999,2025-07-24
2066,Mexico,1915,29.5725,2025-07-24
2067,Mexico,1916,30.004998999999998,2025-07-24
2068,Mexico,1917,30.4375,2025-07-24
2069,Mexico,1918,18.186424,2025-07-24
2070,Mexico,1919,31.3025,2025-07-24
2071,Mexico,1920,31.735001,2025-07-24
2072,Mexico,1921,32.1675,2025-07-24
2073,Mexico,1922,32.599998,2025-07-24
2074,Mexico,1923,33.5,2025-07-24
2075,Mexico,1924,32.799999,2025-07-24
2076,Mexico,1925,32.099998,2025-07-24
2077,Mexico,1926,34.200001,2025-07-24
2078,Mexico,1927,40.299999,2025-07-24
2079,Mexico,1928,34.5,2025-07-24
2080,Mexico,1929,35.400002,2025-07-24
2081,Mexico,1930,36.200001,2025-07-24
2082,Mexico,1931,37.700001,2025-07-24
2083,Mexico,1932,38.400002,2025-07-24
2084,Mexico,1933,37.299999,2025-07-24
2085,Mexico,1934,38.200001,2025-07-24
2086,Mexico,1935,40.400002,2025-07-24
2087,Mexico,1936,38.299999,2025-07-24
2088,Mexico,1937,36.799999,2025-07-24
2089,Mexico,1938,39.400002,2025-07-24
2090,Mexico,1939,45.5,2025-07-24
2091,Mexico,1940,39.200001,2025-07-24
2092,Mexico,1941,42.599998,2025-07-24
2093,Mexico,1942,39.799999,2025-07-24
2094,Mexico,1943,42.799999,2025-07-24
2095,Mexico,1944,43.200001,2025-07-24
2096,Mexico,1945,44.200001,2025-07-24
2097,Mexico,1946,44.799999,2025-07-24
2098,Mexico,1947,46.299999,2025-07-24
2099,Mexico,1948,48.299999,2025-07-24
2100,Mexico,1949,45.799999,2025-07-24
2101,Mexico,1950,48.556000000000004,2025-07-24
2102,Mexico,1951,49.115002000000004,2025-07-24
2103,Mexico,1952,50.209998999999996,2025-07-24
2104,Mexico,1953,51.254002,2025-07-24
2105,Mexico,1954,52.247002,2025-07-24
2106,Mexico,1955,53.189999,2025-07-24
2107,Mexico,1956,54.081001,2025-07-24
2108,Mexico,1957,54.918999,2025-07-24
2109,Mexico,1958,55.702,2025-07-24
2110,Mexico,1959,56.424,2025-07-24
2111,Mexico,1960,57.083,2025-07-24
2112,Mexico,1961,57.674,2025-07-24
2113,Mexico,1962,58.199001,2025-07-24
2114,Mexico,1963,58.661999,2025-07-24
2115,Mexico,1964,59.076,2025-07-24
2116,Mexico,1965,59.453998999999996,2025-07-24
2117,Mexico,1966,59.813999,2025-07-24
2118,Mexico,1967,60.172001,2025-07-24
2119,Mexico,1968,60.542999,2025-07-24
2120,Mexico,1969,60.938999,2025-07-24
2121,Mexico,1970,61.368999,2025-07-24
2122,Mexico,1971,61.835999,2025-07-24
2123,Mexico,1972,62.333,2025-07-24
2124,Mexico,1973,62.851002,2025-07-24
2125,Mexico,1974,63.383998999999996,2025-07-24
2126,Mexico,1975,63.928001,2025-07-24
2127,Mexico,1976,64.47399899999999,2025-07-24
2128,Mexico,1977,65.015999,2025-07-24
2129,Mexico,1978,65.547997,2025-07-24
2130,Mexico,1979,66.065002,2025-07-24
2131,Mexico,1980,66.563004,2025-07-24
2132,Mexico,1981,67.041,2025-07-24
2133,Mexico,1982,67.502998,2025-07-24
2134,Mexico,1983,67.95099599999999,2025-07-24
2135,Mexico,1984,68.387001,2025-07-24
2136,Mexico,1985,68.811996,2025-07-24
2137,Mexico,1986,69.227997,2025-07-24
2138,Mexico,1987,69.637001,2025-07-24
2139,Mexico,1988,70.040001,2025-07-24
2140,Mexico,1989,70.440002,2025-07-24
2141,Mexico,1990,71.510002,2025-07-24
2142,Mexico,1991,71.879997,2025-07-24
2143,Mexico,1992,72.089996,2025-07-24
2144,Mexico,1993,72.300003,2025-07-24
2145,Mexico,1994,72.620003,2025-07-24
2146,Mexico,1995,72.849998,2025-07-24
2147,Mexico,1996,73.220001,2025-07-24
2148,Mexico,1997,73.459999,2025-07-24
2149,Mexico,1998,73.709999,2025-07-24
2150,Mexico,1999,74.129997,2025-07-24
2151,Mexico,2000,74.610001,2025-07-24
2152,Mexico,2001,74.870003,2025-07-24
2153,Mexico,2002,74.889999,2025-07-24
2154,Mexico,2003,74.93,2025-07-24
2155,Mexico,2004,75.220001,2025-07-24
2156,Mexico,2005,75.209999,2025-07-24
2157,Mexico,2006,75.459999,2025-07-24
2158,Mexico,2007,75.660004,2025-07-24
2159,Mexico,2008,75.440002,2025-07-24
2160,Mexico,2009,75.349998,2025-07-24
2161,Mexico,2010,75.440002,2025-07-24
2162,Mexico,2011,75.720001,2025-07-24
2163,Mexico,2012,75.879997,2025-07-24
2164,Mexico,2013,75.790001,2025-07-24
2165,Mexico,2014,75.900002,2025-07-24
2166,Mexico,2015,76.190002,2025-07-24
2167,Mexico,2016,76.379997,2025-07-24
2168,Russia,1800,29.573458000000002,2025-07-24
2169,Russia,1801,29.573458000000002,2025-07-24
2170,Russia,1802,29.573458000000002,2025-07-24
2171,Russia,1803,29.573458000000002,2025-07-24
2172,Russia,1804,29.573458000000002,2025-07-24
2173,Russia,1805,29.573458000000002,2025-07-24
2174,Russia,1806,29.573458000000002,2025-07-24
2175,Russia,1807,29.573458000000002,2025-07-24
2176,Russia,1808,29.573458000000002,2025-07-24
2177,Russia,1809,29.573458000000002,2025-07-24
2178,Russia,1810,29.573458000000002,2025-07-24
2179,Russia,1811,29.573458000000002,2025-07-24
2180,Russia,1812,29.573458000000002,2025-07-24
2181,Russia,1813,29.573458000000002,2025-07-24
2182,Russia,1814,29.573458000000002,2025-07-24
2183,Russia,1815,29.573458000000002,2025-07-24
2184,Russia,1816,29.573458000000002,2025-07-24
2185,Russia,1817,29.573458000000002,2025-07-24
2186,Russia,1818,29.573458000000002,2025-07-24
2187,Russia,1819,29.573458000000002,2025-07-24
2188,Russia,1820,29.573458000000002,2025-07-24
2189,Russia,1821,29.573458000000002,2025-07-24
2190,Russia,1822,29.573458000000002,2025-07-24
2191,Russia,1823,29.573458000000002,2025-07-24
2192,Russia,1824,29.573458000000002,2025-07-24
2193,Russia,1825,29.573458000000002,2025-07-24
2194,Russia,1826,29.573458000000002,2025-07-24
2195,Russia,1827,29.573458000000002,2025-07-24
2196,Russia,1828,29.573458000000002,2025-07-24
2197,Russia,1829,29.573458000000002,2025-07-24
2198,Russia,1830,29.573458000000002,2025-07-24
2199,Russia,1831,29.573458000000002,2025-07-24
2200,Russia,1832,29.573458000000002,2025-07-24
2201,Russia,1833,29.573458000000002,2025-07-24
2202,Russia,1834,29.573458000000002,2025-07-24
2203,Russia,1835,29.573458000000002,2025-07-24
2204,Russia,1836,29.573458000000002,2025-07-24
2205,Russia,1837,29.573458000000002,2025-07-24
2206,Russia,1838,29.573458000000002,2025-07-24
2207,Russia,1839,29.573458000000002,2025-07-24
2208,Russia,1840,29.573458000000002,2025-07-24
2209,Russia,1841,29.573458000000002,2025-07-24
2210,Russia,1842,29.573458000000002,2025-07-24
2211,Russia,1843,29.573458000000002,2025-07-24
2212,Russia,1844,29.573458000000002,2025-07-24
2213,Russia,1845,29.573458000000002,2025-07-24
2214,Russia,1846,29.573458000000002,2025-07-24
2215,Russia,1847,29.573458000000002,2025-07-24
2216,Russia,1848,18.0,2025-07-24
2217,Russia,1849,29.573458000000002,2025-07-24
2218,Russia,1850,29.573458000000002,2025-07-24
2219,Russia,1851,29.573458000000002,2025-07-24
2220,Russia,1852,29.573458000000002,2025-07-24
2221,Russia,1853,29.5,2025-07-24
2222,Russia,1854,27.5,2025-07-24
2223,Russia,1855,27.5,2025-07-24
2224,Russia,1856,29.0,2025-07-24
2225,Russia,1857,29.573458000000002,2025-07-24
2226,Russia,1858,29.573458000000002,2025-07-24
2227,Russia,1859,29.573458000000002,2025-07-24
2228,Russia,1860,29.573458000000002,2025-07-24
2229,Russia,1861,29.573458000000002,2025-07-24
2230,Russia,1862,29.573458000000002,2025-07-24
2231,Russia,1863,29.573458000000002,2025-07-24
2232,Russia,1864,29.573458000000002,2025-07-24
2233,Russia,1865,29.573458000000002,2025-07-24
2234,Russia,1866,29.573458000000002,2025-07-24
2235,Russia,1867,29.573458000000002,2025-07-24
2236,Russia,1868,27.851233,2025-07-24
2237,Russia,1869,27.934912,2025-07-24
2238,Russia,1870,31.120827000000002,2025-07-24
2239,Russia,1871,28.103025,2025-07-24
2240,Russia,1872,25.916432999999998,2025-07-24
2241,Russia,1873,29.484869,2025-07-24
2242,Russia,1874,30.474103999999997,2025-07-24
2243,Russia,1875,31.120827000000002,2025-07-24
2244,Russia,1876,30.934659999999997,2025-07-24
2245,Russia,1877,31.308113,2025-07-24
2246,Russia,1878,27.767805,2025-07-24
2247,Russia,1879,30.841995,2025-07-24
2248,Russia,1880,30.201067,2025-07-24
2249,Russia,1881,32.164947999999995,2025-07-24
2250,Russia,1882,26.705706,2025-07-24
2251,Russia,1883,29.045896999999997,2025-07-24
2252,Russia,1884,32.749157000000004,2025-07-24
2253,Russia,1885,30.841995,2025-07-24
2254,Russia,1886,34.256531,2025-07-24
2255,Russia,1887,33.244099,2025-07-24
2256,Russia,1888,33.144515999999996,2025-07-24
2257,Russia,1889,31.027603000000003,2025-07-24
2258,Russia,1890,29.930477000000003,2025-07-24
2259,Russia,1891,26.387152,2025-07-24
2260,Russia,1892,21.261060999999998,2025-07-24
2261,Russia,1893,27.601696,2025-07-24
2262,Russia,1894,28.103025,2025-07-24
2263,Russia,1895,26.947142,2025-07-24
2264,Russia,1896,28.27215,2025-07-24
2265,Russia,1897,30.474103999999997,2025-07-24
2266,Russia,1898,27.934912,2025-07-24
2267,Russia,1899,31.591158,2025-07-24
2268,Russia,1900,30.749607,2025-07-24
2269,Russia,1901,29.045896999999997,2025-07-24
2270,Russia,1902,29.84082,2025-07-24
2271,Russia,1903,31.781273,2025-07-24
2272,Russia,1904,32.164947999999995,2025-07-24
2273,Russia,1905,30.474103999999997,2025-07-24
2274,Russia,1906,31.972534000000003,2025-07-24
2275,Russia,1907,33.645432,2025-07-24
2276,Russia,1908,33.645432,2025-07-24
2277,Russia,1909,32.358517,2025-07-24
2278,Russia,1910,31.402178000000003,2025-07-24
2279,Russia,1911,35.088634000000006,2025-07-24
2280,Russia,1912,35.512234,2025-07-24
2281,Russia,1913,33.343979,2025-07-24
2282,Russia,1914,33.0,2025-07-24
2283,Russia,1915,31.5,2025-07-24
2284,Russia,1916,31.5,2025-07-24
2285,Russia,1917,29.0,2025-07-24
2286,Russia,1918,23.0,2025-07-24
2287,Russia,1919,25.0,2025-07-24
2288,Russia,1920,20.5,2025-07-24
2289,Russia,1921,23.799999,2025-07-24
2290,Russia,1922,24.700001,2025-07-24
2291,Russia,1923,33.599998,2025-07-24
2292,Russia,1924,36.099998,2025-07-24
2293,Russia,1925,35.200001,2025-07-24
2294,Russia,1926,38.400002,2025-07-24
2295,Russia,1927,37.5,2025-07-24
2296,Russia,1928,38.900002,2025-07-24
2297,Russia,1929,37.400002,2025-07-24
2298,Russia,1930,36.5,2025-07-24
2299,Russia,1931,35.0,2025-07-24
2300,Russia,1932,32.799999,2025-07-24
2301,Russia,1933,17.35,2025-07-24
2302,Russia,1934,38.200001,2025-07-24
2303,Russia,1935,39.599998,2025-07-24
2304,Russia,1936,41.099998,2025-07-24
2305,Russia,1937,39.900002,2025-07-24
2306,Russia,1938,41.400002,2025-07-24
2307,Russia,1939,43.599998,2025-07-24
2308,Russia,1940,41.200001,2025-07-24
2309,Russia,1941,23.0,2025-07-24
2310,Russia,1942,18.0,2025-07-24
2311,Russia,1943,16.0,2025-07-24
2312,Russia,1944,27.0,2025-07-24
2313,Russia,1945,34.0,2025-07-24
2314,Russia,1946,46.099998,2025-07-24
2315,Russia,1947,40.400002,2025-07-24
2316,Russia,1948,52.200001,2025-07-24
2317,Russia,1949,55.0,2025-07-24
2318,Russia,1950,57.299999,2025-07-24
2319,Russia,1951,57.799999,2025-07-24
2320,Russia,1952,58.200001,2025-07-24
2321,Russia,1953,59.0,2025-07-24
2322,Russia,1954,61.0,2025-07-24
2323,Russia,1955,63.400002,2025-07-24
2324,Russia,1956,64.900002,2025-07-24
2325,Russia,1957,64.0,2025-07-24
2326,Russia,1958,66.900002,2025-07-24
2327,Russia,1959,67.650002,2025-07-24
2328,Russia,1960,68.66999799999999,2025-07-24
2329,Russia,1961,68.91999799999999,2025-07-24
2330,Russia,1962,68.58000200000001,2025-07-24
2331,Russia,1963,69.050003,2025-07-24
2332,Russia,1964,69.849998,2025-07-24
2333,Russia,1965,69.440002,2025-07-24
2334,Russia,1966,69.510002,2025-07-24
2335,Russia,1967,69.300003,2025-07-24
2336,Russia,1968,69.260002,2025-07-24
2337,Russia,1969,68.739998,2025-07-24
2338,Russia,1970,68.860001,2025-07-24
2339,Russia,1971,69.120003,2025-07-24
2340,Russia,1972,69.019997,2025-07-24
2341,Russia,1973,69.0,2025-07-24
2342,Russia,1974,68.989998,2025-07-24
2343,Russia,1975,68.349998,2025-07-24
2344,Russia,1976,68.099998,2025-07-24
2345,Russia,1977,67.970001,2025-07-24
2346,Russia,1978,68.010002,2025-07-24
2347,Russia,1979,67.730003,2025-07-24
2348,Russia,1980,67.699997,2025-07-24
2349,Russia,1981,67.91999799999999,2025-07-24
2350,Russia,1982,68.379997,2025-07-24
2351,Russia,1983,68.150002,2025-07-24
2352,Russia,1984,67.66999799999999,2025-07-24
2353,Russia,1985,68.33000200000001,2025-07-24
2354,Russia,1986,69.949997,2025-07-24
2355,Russia,1987,69.959999,2025-07-24
2356,Russia,1988,69.809998,2025-07-24
2357,Russia,1989,69.730003,2025-07-24
2358,Russia,1990,69.16999799999999,2025-07-24
2359,Russia,1991,68.959999,2025-07-24
2360,Russia,1992,67.75,2025-07-24
2361,Russia,1993,65.129997,2025-07-24
2362,Russia,1994,63.75,2025-07-24
2363,Russia,1995,64.339996,2025-07-24
2364,Russia,1996,65.629997,2025-07-24
2365,Russia,1997,66.800003,2025-07-24
2366,Russia,1998,67.089996,2025-07-24
2367,Russia,1999,65.870003,2025-07-24
2368,Russia,2000,65.279999,2025-07-24
2369,Russia,2001,65.279999,2025-07-24
2370,Russia,2002,65.129997,2025-07-24
2371,Russia,2003,65.18,2025-07-24
2372,Russia,2004,65.459999,2025-07-24
2373,Russia,2005,65.610001,2025-07-24
2374,Russia,2006,66.849998,2025-07-24
2375,Russia,2007,67.559998,2025-07-24
2376,Russia,2008,67.870003,2025-07-24
2377,Russia,2009,68.849998,2025-07-24
2378,Russia,2010,69.220001,2025-07-24
2379,Russia,2011,69.860001,2025-07-24
2380,Russia,2012,70.449997,2025-07-24
2381,Russia,2013,70.760002,2025-07-24
2382,Russia,2014,70.860001,2025-07-24
2383,Russia,2015,70.83000200000001,2025-07-24
2384,Russia,2016,70.870003,2025-07-24
2385,Spain,1800,29.5,2025-07-24
2386,Spain,1801,29.5,2025-07-24
2387,Spain,1802,29.5,2025-07-24
2388,Spain,1803,29.5,2025-07-24
2389,Spain,1804,29.5,2025-07-24
2390,Spain,1805,29.5,2025-07-24
2391,Spain,1806,29.5,2025-07-24
2392,Spain,1807,29.5,2025-07-24
2393,Spain,1808,29.5,2025-07-24
2394,Spain,1809,29.5,2025-07-24
2395,Spain,1810,29.5,2025-07-24
2396,Spain,1811,29.5,2025-07-24
2397,Spain,1812,29.5,2025-07-24
2398,Spain,1813,29.5,2025-07-24
2399,Spain,1814,29.5,2025-07-24
2400,Spain,1815,29.5,2025-07-24
2401,Spain,1816,29.5,2025-07-24
2402,Spain,1817,29.5,2025-07-24
2403,Spain,1818,29.5,2025-07-24
2404,Spain,1819,29.5,2025-07-24
2405,Spain,1820,29.5,2025-07-24
2406,Spain,1821,29.5,2025-07-24
2407,Spain,1822,29.5,2025-07-24
2408,Spain,1823,29.5,2025-07-24
2409,Spain,1824,29.5,2025-07-24
2410,Spain,1825,29.5,2025-07-24
2411,Spain,1826,29.5,2025-07-24
2412,Spain,1827,29.5,2025-07-24
2413,Spain,1828,29.5,2025-07-24
2414,Spain,1829,29.5,2025-07-24
2415,Spain,1830,29.5,2025-07-24
2416,Spain,1831,29.5,2025-07-24
2417,Spain,1832,29.5,2025-07-24
2418,Spain,1833,29.5,2025-07-24
2419,Spain,1834,29.5,2025-07-24
2420,Spain,1835,29.5,2025-07-24
2421,Spain,1836,29.5,2025-07-24
2422,Spain,1837,29.5,2025-07-24
2423,Spain,1838,29.5,2025-07-24
2424,Spain,1839,29.5,2025-07-24
2425,Spain,1840,29.5,2025-07-24
2426,Spain,1841,29.5,2025-07-24
2427,Spain,1842,29.5,2025-07-24
2428,Spain,1843,29.5,2025-07-24
2429,Spain,1844,29.5,2025-07-24
2430,Spain,1845,29.5,2025-07-24
2431,Spain,1846,29.5,2025-07-24
2432,Spain,1847,29.5,2025-07-24
2433,Spain,1848,29.5,2025-07-24
2434,Spain,1849,29.5,2025-07-24
2435,Spain,1850,29.5,2025-07-24
2436,Spain,1851,29.5,2025-07-24
2437,Spain,1852,29.5,2025-07-24
2438,Spain,1853,29.5,2025-07-24
2439,Spain,1854,29.5,2025-07-24
2440,Spain,1855,29.5,2025-07-24
2441,Spain,1856,29.5,2025-07-24
2442,Spain,1857,29.5,2025-07-24
2443,Spain,1858,29.5,2025-07-24
2444,Spain,1859,29.5,2025-07-24
2445,Spain,1860,29.5,2025-07-24
2446,Spain,1861,29.5,2025-07-24
2447,Spain,1862,29.5,2025-07-24
2448,Spain,1863,29.5,2025-07-24
2449,Spain,1864,29.5,2025-07-24
2450,Spain,1865,29.5,2025-07-24
2451,Spain,1866,29.5,2025-07-24
2452,Spain,1867,29.5,2025-07-24
2453,Spain,1868,29.5,2025-07-24
2454,Spain,1869,29.5,2025-07-24
2455,Spain,1870,29.5,2025-07-24
2456,Spain,1871,29.5,2025-07-24
2457,Spain,1872,29.5,2025-07-24
2458,Spain,1873,29.5,2025-07-24
2459,Spain,1874,29.5,2025-07-24
2460,Spain,1875,29.5,2025-07-24
2461,Spain,1876,29.5,2025-07-24
2462,Spain,1877,29.5,2025-07-24
2463,Spain,1878,29.5,2025-07-24
2464,Spain,1879,29.5,2025-07-24
2465,Spain,1880,29.5,2025-07-24
2466,Spain,1881,29.5,2025-07-24
2467,Spain,1882,29.5,2025-07-24
2468,Spain,1883,29.76,2025-07-24
2469,Spain,1884,30.02,2025-07-24
2470,Spain,1885,30.280001000000002,2025-07-24
2471,Spain,1886,30.540001,2025-07-24
2472,Spain,1887,30.799999,2025-07-24
2473,Spain,1888,31.059998999999998,2025-07-24
2474,Spain,1889,31.32,2025-07-24
2475,Spain,1890,31.58,2025-07-24
2476,Spain,1891,31.84,2025-07-24
2477,Spain,1892,32.099998,2025-07-24
2478,Spain,1893,32.4375,2025-07-24
2479,Spain,1894,32.775002,2025-07-24
2480,Spain,1895,33.112499,2025-07-24
2481,Spain,1896,33.450001,2025-07-24
2482,Spain,1897,33.787498,2025-07-24
2483,Spain,1898,34.125,2025-07-24
2484,Spain,1899,34.462502,2025-07-24
2485,Spain,1900,34.799999,2025-07-24
2486,Spain,1901,35.631248,2025-07-24
2487,Spain,1902,36.462502,2025-07-24
2488,Spain,1903,37.293751,2025-07-24
2489,Spain,1904,38.125,2025-07-24
2490,Spain,1905,38.956249,2025-07-24
2491,Spain,1906,39.787498,2025-07-24
2492,Spain,1907,40.618752,2025-07-24
2493,Spain,1908,41.450001,2025-07-24
2494,Spain,1909,41.060001,2025-07-24
2495,Spain,1910,40.919998,2025-07-24
2496,Spain,1911,39.799999,2025-07-24
2497,Spain,1912,43.529999,2025-07-24
2498,Spain,1913,42.560001,2025-07-24
2499,Spain,1914,42.84,2025-07-24
2500,Spain,1915,43.049999,2025-07-24
2501,Spain,1916,43.98,2025-07-24
2502,Spain,1917,42.630001,2025-07-24
2503,Spain,1918,30.290001,2025-07-24
2504,Spain,1919,41.119999,2025-07-24
2505,Spain,1920,39.310001,2025-07-24
2506,Spain,1921,42.029999,2025-07-24
2507,Spain,1922,44.209998999999996,2025-07-24
2508,Spain,1923,44.75,2025-07-24
2509,Spain,1924,46.299999,2025-07-24
2510,Spain,1925,46.950001,2025-07-24
2511,Spain,1926,47.759997999999996,2025-07-24
2512,Spain,1927,48.490002000000004,2025-07-24
2513,Spain,1928,48.669998,2025-07-24
2514,Spain,1929,49.490002000000004,2025-07-24
2515,Spain,1930,49.34,2025-07-24
2516,Spain,1931,49.25,2025-07-24
2517,Spain,1932,51.200001,2025-07-24
2518,Spain,1933,51.599998,2025-07-24
2519,Spain,1934,52.240002000000004,2025-07-24
2520,Spain,1935,52.720001,2025-07-24
2521,Spain,1936,50.900002,2025-07-24
2522,Spain,1937,47.220001,2025-07-24
2523,Spain,1938,47.529999,2025-07-24
2524,Spain,1939,47.09,2025-07-24
2525,Spain,1940,48.389998999999996,2025-07-24
2526,Spain,1941,47.16,2025-07-24
2527,Spain,1942,52.48,2025-07-24
2528,Spain,1943,54.849998,2025-07-24
2529,Spain,1944,56.25,2025-07-24
2530,Spain,1945,57.84,2025-07-24
2531,Spain,1946,57.57,2025-07-24
2532,Spain,1947,59.330002,2025-07-24
2533,Spain,1948,61.27,2025-07-24
2534,Spain,1949,61.02,2025-07-24
2535,Spain,1950,61.869999,2025-07-24
2536,Spain,1951,61.52,2025-07-24
2537,Spain,1952,64.940002,2025-07-24
2538,Spain,1953,65.809998,2025-07-24
2539,Spain,1954,67.010002,2025-07-24
2540,Spain,1955,66.779999,2025-07-24
2541,Spain,1956,66.82,2025-07-24
2542,Spain,1957,66.660004,2025-07-24
2543,Spain,1958,68.849998,2025-07-24
2544,Spain,1959,68.769997,2025-07-24
2545,Spain,1960,69.269997,2025-07-24
2546,Spain,1961,69.660004,2025-07-24
2547,Spain,1962,69.690002,2025-07-24
2548,Spain,1963,69.849998,2025-07-24
2549,Spain,1964,70.58000200000001,2025-07-24
2550,Spain,1965,70.989998,2025-07-24
2551,Spain,1966,71.25,2025-07-24
2552,Spain,1967,71.440002,2025-07-24
2553,Spain,1968,71.730003,2025-07-24
2554,Spain,1969,71.260002,2025-07-24
2555,Spain,1970,72.239998,2025-07-24
2556,Spain,1971,71.849998,2025-07-24
2557,Spain,1972,73.059998,2025-07-24
2558,Spain,1973,72.839996,2025-07-24
2559,Spain,1974,73.220001,2025-07-24
2560,Spain,1975,73.550003,2025-07-24
2561,Spain,1976,73.870003,2025-07-24
2562,Spain,1977,74.389999,2025-07-24
2563,Spain,1978,74.58000200000001,2025-07-24
2564,Spain,1979,75.120003,2025-07-24
2565,Spain,1980,75.599998,2025-07-24
2566,Spain,1981,75.739998,2025-07-24
2567,Spain,1982,76.300003,2025-07-24
2568,Spain,1983,76.08000200000001,2025-07-24
2569,Spain,1984,76.459999,2025-07-24
2570,Spain,1985,76.41999799999999,2025-07-24
2571,Spain,1986,76.66999799999999,2025-07-24
2572,Spain,1987,76.900002,2025-07-24
2573,Spain,1988,76.910004,2025-07-24
2574,Spain,1989,76.980003,2025-07-24
2575,Spain,1990,77.120003,2025-07-24
2576,Spain,1991,77.300003,2025-07-24
2577,Spain,1992,77.519997,2025-07-24
2578,Spain,1993,77.68,2025-07-24
2579,Spain,1994,77.940002,2025-07-24
2580,Spain,1995,78.150002,2025-07-24
2581,Spain,1996,78.360001,2025-07-24
2582,Spain,1997,78.699997,2025-07-24
